event,group,stroke_speed,velocity_mean,velocity_median,velocity_std_dev,velocity_minimum,velocity_maximum,velocity_data_range,velocity_iqr,velocity_skewness,velocity_kurtosis,acceleration_mean,acceleration_median,acceleration_std_dev,acceleration_minimum,acceleration_maximum,acceleration_data_range,acceleration_iqr,acceleration_skewness,acceleration_kurtosis,jerk_mean,jerk_median,jerk_std_dev,jerk_minimum,jerk_maximum,jerk_data_range,jerk_iqr,jerk_skewness,jerk_kurtosis,velocity_x_mean,velocity_x_median,velocity_x_std_dev,velocity_x_minimum,velocity_x_maximum,velocity_x_data_range,velocity_x_iqr,velocity_x_skewness,velocity_x_kurtosis,acceleration_x_mean,acceleration_x_median,acceleration_x_std_dev,acceleration_x_minimum,acceleration_x_maximum,acceleration_x_data_range,acceleration_x_iqr,acceleration_x_skewness,acceleration_x_kurtosis,jerk_x_mean,jerk_x_median,jerk_x_std_dev,jerk_x_minimum,jerk_x_maximum,jerk_x_data_range,jerk_x_iqr,jerk_x_skewness,jerk_x_kurtosis,velocity_y_mean,velocity_y_median,velocity_y_std_dev,velocity_y_minimum,velocity_y_maximum,velocity_y_data_range,velocity_y_iqr,velocity_y_skewness,velocity_y_kurtosis,acceleration_y_mean,acceleration_y_median,acceleration_y_std_dev,acceleration_y_minimum,acceleration_y_maximum,acceleration_y_data_range,acceleration_y_iqr,acceleration_y_skewness,acceleration_y_kurtosis,jerk_y_mean,jerk_y_median,jerk_y_std_dev,jerk_y_minimum,jerk_y_maximum,jerk_y_data_range,jerk_y_iqr,jerk_y_skewness,jerk_y_kurtosis
1,1,518.4006463875445,2169.139679301323,727.7912325401628,5824.152701594223,0.0,45971.97325950962,45971.97325950962,900.6942376223332,6.290977331775011,43.475082150941006,371674.50226137944,111385.89624491787,965565.2390225441,0.0,9174248.087398682,9174248.087398682,155986.98960258169,6.351649522416227,48.61466514065381,67491780.36588904,18227014.66210572,170401932.52912313,0.0,1382170275.0535674,1382170275.0535674,36837537.00030978,6.011857114577361,41.79113728781959,2315.4801692805713,799.9871917693051,6082.631179251572,0.0,45699.26832982206,45699.26832982206,1274.979586882344,6.29089498006737,41.67246280104191,175232.4840581408,49998.39898398071,478365.0751553382,0.0,4569853.667135837,4569853.667135837,89997.11817116528,7.517324055125631,65.02340434111194,31721104.09636757,5999711.819422323,97604597.74610424,0.0,913956100.4921749,913956100.4921749,12999375.608750647,6.643427050604531,51.038271547841966,1850.7395994201468,1399.9775855962994,1795.8745404170393,0.0,10999.823886828066,10999.823886828066,1499.9759845674944,2.570731839542414,9.017643792435324,147904.3548126104,74997.59847596832,229157.53108120666,0.0,1309958.0533802947,1309958.0533802947,89997.11817116123,2.8479189722264064,8.46698062662947,21699687.63886333,8999567.729133617,36190039.00352342,0.0,240988424.7468426,240988424.7468426,11999423.638847016,3.091913137650822,11.17515609928583
4,1,841.576885593282,3164.231927925858,948.6832336601392,6404.160031036018,0.0,49590.822398550954,49590.822398550954,1616.6680149539034,4.339881351532115,23.43684665542982,555362.3933216253,159977.09116100904,1054861.816929277,0.0,9868163.81331786,9868163.81331786,481842.72185045073,4.414935466664241,27.06820424122318,100983758.37645513,30026853.770508762,184860682.0721818,0.0,1482724471.020733,1482724471.020733,90539725.84307876,4.186577224855726,23.124323655387247,3235.0744072901057,1299.9999117645034,5665.649681074113,0.0,49499.996640265985,49499.996640265985,2699.9998167417107,4.85236801460231,32.58480128357645,248873.84009003502,59999.99185519055,593655.6363217743,0.0,4949999.328053226,4949999.328053226,129999.9823529107,5.406481281223397,35.631184506608655,40839686.3407,7999998.371038166,95837176.78916503,0.0,989999798.4159744,989999798.4159744,30749993.738674656,5.5368491066435,41.49428999864479,2399.9998371037996,1499.999898189745,3282.5665709227537,0.0,25099.9982963773,25099.9982963773,1899.9998710405448,3.7608471233868195,18.310687952170262,199106.35595066333,79999.98914025407,365047.96442822966,0.0,2529999.656560535,2529999.656560535,129999.98235291286,3.669198597738839,15.833512321109344,32848478.15986846,10499997.861986969,59860556.211581215,0.0,503999897.3754044,503999897.3754044,24249995.062209614,3.736595147242524,18.648754891467643
3,1,510.10743936462933,3114.9047336471713,788.3465312904425,6720.65985028402,0.0,33627.30319287332,33627.30319287332,987.5829987637742,3.0836595202459938,9.211758741731673,550364.0192693331,133423.21198157727,1105040.6262503183,0.0,6604659.134176768,6604659.134176768,167444.07861664324,3.1358793924804007,11.023984544051743,100285528.39645137,21851160.29872542,193762544.5678665,0.0,996659689.3105078,996659689.3105078,44203731.990468256,2.950729816009778,9.064061629094935,2380.892912999172,949.9435156137138,5371.300065117201,0.0,32198.08547659114,32198.08547659114,1174.93013773275,4.055764921637135,16.908510498449544,278043.85668241564,59992.86534226318,656435.7597737964,0.0,3219617.1067014574,3219617.1067014574,79990.48712301551,3.1972559508758547,9.749098152921919,47803236.94498274,5998929.833154698,108139251.83879037,0.0,642885313.7864115,642885313.7864115,12997681.30516855,3.2544080248617884,11.643251335963605,1806.9101035681026,1299.9227055766596,1945.356772696048,0.0,9699.423264687393,9699.423264687393,1499.9108141269164,2.128361292016236,4.638561387418188,160780.87911726712,59992.86534226318,242857.97789628652,0.0,1089870.3870511143,1089870.3870511143,104987.5143489605,2.1887619415875,3.8442215676921845,25748493.069878504,8998394.749732051,39582976.97375658,0.0,205963257.60497788,205963257.60497788,19996432.777182084,2.3731022602478733,5.7589114951563545
4,1,827.2401206872815,294f5.499293586853,888.8840453159855,6523.601439274415,0.0,51460.56587255457,51460.56587255457,1385.9130122650415,4.397181568829918,23.550092557449787,523194.4280331715,135679.01138677864,1087326.163829995,0.0,10091825.679458672,10091825.679458672,349643.52248913405,4.389332812921092,25.936531149656563,94640428.93359399,25876013.365502123,192220281.7316807,0.0,1523780467.8050196,1523780467.8050196,75102672.71911739,4.129227988609046,21.63893004406261,2838.40383010042,1049.9960033153354,5472.921474141972,0.0,51399.80435276984,51399.80435276984,1899.9927679040275,5.296241057389531,38.235942054969584,230194.32601349935,49999.61936409882,589347.7340772281,0.0,5139960.870628439,5139960.870628439,124999.04841022844,5.54865164390207,37.91233155902359,38793883.24656874,7999908.647555695,96243014.2031581,0.0,1026988272.6299636,1026988272.6299636,24999714.523608,5.73309649867009,44.414598664112326,2219.4033168116594,1399.9946710871793,3066.012715716085,0.0,24999.904840841362,24999.904840841362,1674.993624336365,4.230495059360708,22.638856599657224,177381.46213463898,59999.54323691559,351379.34250242723,0.0,2499980.9682044936,2499980.9682044936,99999.2387281783,3.9936883826599376,18.437567077328673,29599661.99595634,8499902.938026689,58966484.58027621,0.0,492994370.40563613,492994370.40563613,17249803.0212939,3.994062242316009,20.315031830550616
2,1,449.9561044686531,1707.9542216764376,497.6756962933496,5304.262086251194,0.0,36426.98169168371,36426.98169168371,726.347566519532,5.17114165734736,27.271624412185655,303331.6602791935,78760.97555127235,882430.2019391786,0.0,7173473.186397707,7173473.186397707,131045.14858639475,5.19434853263411,30.40571187404706,57030898.55451951,12922011.954046525,157541867.68399414,0.0,1081592616.4733222,1081592616.4733222,27124337.5605617,4.831043023120855,24.975011371600093,1615.4764804363192,799.9864336901143,4127.046798561924,0.0,35299.40138657788,35299.40138657788,899.9847379014942,6.286271734739745,42.62063588290858,127253.06797008577,29998.982535389718,440837.2977995985,0.0,3569878.9217110532,3569878.9217110532,49998.30422564147,6.040045642218859,38.603615728745346,20146343.468023416,3999796.508802585,69652347.72440916,0.0,709963880.3124974,709963880.3124974,6999643.89040479,6.417820890377482,47.979111185686044,1764.4145231943828,899.9847379014191,3468.668485502517,0.0,25099.574357029567,25099.574357029567,1399.9762589576733,5.099229856067269,27.81814417139539,131059.38469361118,29998.982535398045,378908.5408844154,0.0,2509914.872127714,2509914.872127714,69997.62591589827,4.872192763963149,24.207902726140723,21227180.928511426,4499771.072402583,60380383.35111073,0.0,499974563.60038376,499974563.60038376,11999389.526409252,5.154486068330988,30.15347679220186
4,1,840.5984791977803,3015.7980814916996,781.2125885392669,6719.669936243279,0.0,51649.34260701059,51649.34260701059,1397.6087859756688,4.3490230783900525,22.45030103709894,532237.8458182648,125969.40573608546,1119107.3980878834,0.0,10089803.152495852,10089803.152495852,332551.8831971008,4.381404619967748,25.22894097968705,97026606.67696679,23520652.647163905,197280809.5315532,0.0,1525460189.7769039,1525460189.7769039,77887384.05712295,4.122234415094044,21.2601440557589,3171.506729855356,1399.990708865456,5907.0970556883885,0.0,51299.65954628308,51299.65954628308,2199.985399645765,5.2356658993092,34.49155808717245,255259.76978547717,69999.07088963187,589359.7344117315,0.0,5129931.909482559,5129931.909482559,129998.27450929959,5.035484451912577,30.838777117228204,44333778.676214896,8999820.815020392,107306145.08071339,0.0,1025979572.9125504,1025979572.9125504,28499432.58090312,5.281068464730045,35.64185156718796,2298.586143876451,1399.9907088654252,3326.5815587864686,0.0,24799.83541418753,24799.83541418753,1749.9883860818366,3.835359264755593,18.122055619758807,194477.05667977396,59999.20361967994,385599.3327933013,0.0,2479967.0829467345,2479967.0829467345,109998.53996941421,3.517457505488638,13.615636407993282,30281839.84155534,6999860.633907239,61541445.92247713,0.0,486990304.1017661,486990304.1017661,17999641.63004489,3.76523502483666,17.595775851927126
2,1,534.9624053551577,1900.1200056411978,635.0228377768423,4373.286494478845,0.0,33713.83928236007,33713.83928236007,824.5783762406083,4.765605264661467,27.850506958519073,337673.5131163889,107234.58841842184,731565.9628218127,0.0,6742569.012676434,6742569.012676434,156771.7418898657,4.800486279537964,31.059757570163416,61683205.65875702,19078165.207041487,129971364.47396818,0.0,1031749799.8821585,1031749799.8821585,36420654.544001214,4.550549772636941,26.726573429461048,2220.5227502881735,1149.966086573083,4310.651391958085,0.0,33499.012087128925,33499.012087128925,1524.9550278469285,5.7831315592972,38.06504133642749,169087.24903660396,49997.05104983783,433131.3290823466,0.0,3349802.4203391373,3349802.4203391373,79995.28167974068,5.756576015707511,37.85913198271481,24489896.747774113,5999469.196797582,66121141.67741941,0.0,669940726.9757286,669940726.9757286,13998761.459194342,6.431170215246419,51.59909451108419,2228.9197746054087,1399.95871408897,2972.692296163528,0.0,14799.563548940554,14799.563548940554,1799.9469181143372,2.6984513794855283,7.049485523544405,146637.3137002063,49997.05104983785,305459.80687674746,0.0,1719898.5561143637,1719898.5561143637,69995.87146977302,3.4004111007804974,11.077115719704764,21988004.35945215,5999469.196797587,47831751.46547414,0.0,306972840.5694579,306972840.5694579,11998938.39359515,3.7028236615275207,14.87846693789008
3,1,502.3766131908596,2036.9756414926183,587.3201858698549,5004.960538727284,0.0,30511.234533805527,30511.234533805527,671.0941711853129,3.9220109840379744,15.888605548662627,360503.69819618517,90730.57428323438,830590.2140033547,0.0,5851494.606210406,5851494.606210406,145400.21975295967,3.937814580378512,17.992948664286,67144726.85146786,16980838.180766758,147176604.84692737,0.0,890271714.385785,890271714.385785,30480411.782063674,3.6510260945559407,14.493199122551943,1687.7062969023743,800.0066311661442,3972.3412144438694,0.0,30400.25198431281,30400.25198431281,1000.0082889576516,5.9986182901185785,39.361503851221606,143102.37230951164,35000.58022943906,455947.6752499722,0.0,3140052.0548698334,3140052.0548698334,62501.0361240014,5.561089207680251,32.23892472049182,24465520.65160997,4000099.468315855,74472637.36199586,0.0,618015367.8548812,618015367.8548812,8500211.370171368,5.615074692429996,36.606786798818646,1577.1215063199625,1100.0091178534483,2409.155458877904,0.0,17500.145056759404,17500.145056759404,1000.0082889576668,5.0148967227519625,27.094239072624493,130903.0709739433,50000.82889920212,299904.5031032426,0.0,1750029.0114721179,1750029.0114721179,50000.82889919886,4.141973136577364,17.056873169259077,21492059.8551911,7000174.069553193,50258342.30038915,0.0,350008703.47768354,350008703.47768354,12000298.404949158,4.166159411311978,19.288323141028325
2,1,544.9845291661861,2067.452891973692,516.5023886267218,5846.768812976145,0.0,40498.46321477335,40498.46321477335,885.2287095589052,4.747892525989145,24.040993661555966,370680.542737965,82743.80180904902,969625.0258288541,0.0,7977233.225196567,7977233.225196567,134280.74578718242,4.777616202222268,26.99824036268708,69676697.56207429,17314189.139187623,172434881.428209,0.0,1202627349.3685062,1202627349.3685062,30472146.02609056,4.452022471596903,22.24967782921701,1591.9201804762822,699.9649034757829,4304.33247123726,0.0,39798.00451190705,39798.00451190705,999.949862108204,7.302708471330213,59.74891352617638,143237.16944264495,29996.991801907276,486099.10464560706,0.0,4049593.893257483,4049593.893257483,59993.98360381894,6.509165807583883,47.009995633707014,24369960.430710815,3999398.375463878,79312780.57254925,0.0,802879223.874358,802879223.874358,9998495.938659973,6.695074460234476,54.380773415757105,1860.083725797759,999.9498621082622,3408.992668393138,0.0,29498.52093219108,29498.52093219108,1299.9348207407397,5.587434347264509,37.90064799701671,155438.9575189748,39995.98906920961,417868.4150650192,0.0,3259673.1091406187,3259673.1091406187,69992.9808711125,5.01917322425629,29.369090933946772,26380646.976617333,4999247.969331027,68447321.66653897,0.0,620906597.7907593,620906597.7907593,11998195.12639133,5.144632257895119,33.801872951829615
4,1,852.4140632415829,3147.6500504153023,916.5489592868968,6428.365812199296,0.0,52110.49276039521,52110.49276039521,1647.5499221350253,4.452826306049724,25.578542221629498,538904.3751407532,154296.89285973302,1056934.3567667354,0.0,10161693.840759462,10161693.840759462,312785.0801681657,4.585230057204838,29.894761800466235,97271672.75215505,30723133.44647264,185568684.57104936,0.0,1537230142.4710236,1537230142.4710236,79245054.33974892,4.331142609325163,25.451390587765818,2983.62391820355,1299.9721041280666,5502.99030682947,0.0,52098.88201928985,52098.88201928985,2099.954937437886,5.598721415402753,43.297018813358946,243902.57564133615,69996.99586141807,581128.628005817,0.0,5219775.977094319,5219775.977094319,147493.66985084594,5.948444403801677,44.693640528538474,40276476.85438555,9999356.262924952,94797609.22065465,0.0,1042932858.2230752,1042932858.2230752,24998390.657311413,6.133269171536248,52.043579252032906,2319.394672963678,1299.972104128182,3481.6290095739005,0.0,25099.461395090286,25099.461395090286,1824.9608384876124,3.758990082350238,16.499369469247878,201177.8065072689,69996.99586142211,394016.27558145043,0.0,2509892.2801738153,2509892.2801738153,89996.13753611578,3.5134061653437225,13.039003464188399,32692551.81229524,8499452.823486203,65125202.14895599,0.0,491968328.13590956,491968328.13590956,17998841.273266055,3.5838266673276213,15.214542301913507
2,1,422.61472217933044,1093.7921952047448,384.5731998091478,3679.07067224891,0.0,32672.574622681943,32672.574622681943,453.86648958474836,6.947664113999955,51.9717260679848,188177.33185683386,60459.6683784228,611946.9491964683,0.0,6451954.756542449,6451954.756542449,106325.07239704371,6.9766258223005035,57.21294795297208,35145113.17613386,10127669.093046447,109845897.53531061,0.0,971901230.1828063,971901230.1828063,17540417.910091035,6.496822481655931,47.67502231657522,1873.4086597199519,1049.9838359731868,4249.171362524396,0.0,31199.519697487674,31199.519697487674,1299.9799873953052,5.691537117113235,34.28733068242576,102180.76196841481,29999.07634843201,373723.67917909566,0.0,3119903.940236927,3119903.940236927,39998.76846457558,6.755232484339036,48.17713456703396,16071721.506011331,3999815.271108238,59237457.82654664,0.0,621971274.6573386,621971274.6573386,6999676.724439408,7.17779746731774,59.50551127299372,1311.5740118091153,899.9861451198367,1530.9641994023605,0.0,9699.850675180462,9699.850675180462,1299.9799873953004,3.5953738765814993,15.551271838541366,61255.97560455596,29999.076348428334,146651.03948725545,0.0,1049967.6721951186,1049967.6721951186,39998.76846457588,5.163408487005024,27.690007149765997,9203656.567703411,2999861.45333255,22543001.557830084,0.0,201990671.19096848,201990671.19096848,5249757.543330336,5.767804432739875,38.23628709714993
3,1,585.3788956159594,2407.072038071325,705.7217051795205,5675.398276036447,0.0,42959.52745116635,42959.52745116635,873.1358081427979,4.6589162600254905,26.50146056488499,427039.62500725023,125105.76491629008,937626.367283866,0.0,8519083.793808002,8519083.793808002,183906.9859280317,4.756514966012461,30.53451303306301,78126411.42527393,21056790.80032529,164942958.39310673,0.0,1281499481.1328633,1281499481.1328633,42647524.531608514,4.500141486847552,26.01741770297537,1959.3448153386553,999.997561355443,4449.102287332193,0.0,42799.89562601202,42799.89562601202,1299.9968297620146,6.94481792439401,56.638090120274434,198646.08996556103,59999.70736300719,541578.8597991444,0.0,4279979.125227856,4279979.125227856,79999.60981733956,5.587536315028988,36.02840028181435,33542307.796990536,8499937.814713841,88821388.9607526,0.0,853993752.2077954,853993752.2077954,16249881.116365772,5.713914671901812,41.499208541283835,1541.0676704459393,799.998049084354,2477.231532264368,0.0,13799.9663467051,13799.9663467051,1024.9975003892978,3.5657586647167214,12.84911699999171,134378.04282188285,39999.80490867317,282809.5299771156,0.0,1379993.2693492267,1379993.2693492267,69999.65859016938,3.2067710442071737,9.354981927319885,22378783.645924088,5999956.104505438,45759836.12462327,0.0,267998039.33452994,267998039.33452994,13999897.577176264,3.360668722306983,11.958311245979292
1,1,512.8660808985047,2528.2563547916675,718.0352879126289,5684.796402887515,0.0,37683.06287794046,37683.06287794046,1098.1688564118201,4.26172191307738,20.830006170253835,449561.4668824207,133897.66831779917,933928.2433864448,0.0,7285920.933414827,7285920.933414827,233597.3313737615,4.3536785583221835,24.269596519261768,83162737.27425262,25084682.749887858,164480889.22729424,0.0,1105445284.0076902,1105445284.0076902,52740872.15628687,4.070246411675949,19.996862254829825,2005.5860826866203,1000.015221284213,4574.997956575311,0.0,37100.564709643484,37100.564709643484,1325.0201682015834,6.4617542481744605,45.51035826294255,197339.34071254582,60001.82656800411,539318.0238398816,0.0,3730113.5516442554,3730113.5516442554,100003.04428000706,5.491490364264763,32.03395139389352,32270381.108091597,8000365.316382144,87623278.49842153,0.0,744033974.4234422,744033974.4234422,16500753.465036226,5.687451320555541,37.87644648490556,1691.8065729944867,1100.0167434125847,2497.9140185845295,0.0,14500.220708620755,14500.220708620755,1200.0182655410538,3.473197355324854,12.61196534034528,158445.1903408915,50001.52214000612,289203.11116132163,0.0,1450044.1420600978,1450044.1420600978,80002.43542399746,2.911010408016465,7.907816882553575,27302970.85881334,8500388.148655243,48117758.46695034,0.0,277012649.0796955,277012649.0796955,20250924.707089223,2.9191324224837785,9.249203325035388
4,1,812.9202882374359,2776.873521898186,782.7894130926276,6094.676958405747,0.0,53635.90481337486,53635.90481337486,1743.834707153019,5.262746946133574,34.82803207475397,480638.94974384253,140449.20503739003,1007747.1906132085,0.0,10404428.314022226,10404428.314022226,391985.83139060857,5.354388010233896,39.49643352391187,87399780.63370849,26070545.526791714,177972756.76525062,0.0,1576746895.5252204,1576746895.5252204,71438181.12763798,5.034033560167987,33.37576824297748,2640.519527280009,1099.9713780382351,5067.2203633269555,0.0,53598.60532986304,53598.60532986304,1899.9505620660454,6.480415319830025,58.31203892144211,227305.2437599468,49997.398037330604,563419.8028728751,0.0,5359721.069601535,5359721.069601535,119993.75528959229,6.505007936328869,53.10928990517048,38240460.49117673,7999375.5370815685,93542683.84617873,0.0,1067916634.2005798,1067916634.2005798,24498087.582314488,6.5604923167730576,59.076421617071894,1963.1673079303066,1299.9661740451434,2778.028236854516,0.0,24899.352102864657,24899.352102864657,1574.9590185546526,4.906143527605387,31.218789897117937,160697.51933879984,59996.87764479879,329876.89125922153,0.0,2489870.4222588697,2489870.4222588697,94995.05627093175,4.4957251819088375,23.53106492393069,26693886.865504164,8999297.479218455,54782348.052883804,0.0,497961127.1834,497961127.1834,15998751.074163767,4.584973564626701,27.031598923950526
1,1,481.83291206066735,2330.9606605194704,682.5369271929657,5309.228919752716,0.0,27868.8492831724,27868.8492831724,973.7966894777692,3.6836278662603212,12.785441880856906,399244.8711087023,103720.12991191488,874183.7447378783,0.0,5339570.5792831,5339570.5792831,216022.5649926709,3.751782494721399,15.034881931090592,73069826.07958908,21420284.124958996,154015349.28350452,0.0,812485939.9863662,812485939.9863662,44784377.40711111,3.514157304556444,12.201626868096128,1541.9966593182112,699.8976191429923,3147.0599347962993,0.0,20097.060206820206,20097.060206820206,799.8829933062773,4.74107223926538,24.21620446066242,149111.30245520797,29991.225139716076,358188.28452454205,0.0,2049400.3845472625,2049400.3845472625,44986.837709574094,4.228744845353656,18.666846935248678,24394356.52312458,4997806.445349668,58577767.46447559,0.0,405821883.3623948,405821883.3623948,8996051.60162946,4.3585974172407385,22.228652916791003,1910.8315951205495,1149.8318028777724,3610.805138780562,0.0,26896.065649923534,26896.065649923534,1349.8025512043419,6.138587863520504,39.49185575196543,174596.80363027178,59982.45027943192,464845.6877871077,0.0,2919145.913599028,2919145.913599028,89973.67541914813,5.141895560948506,26.209742085801725,28595044.47212735,8996051.601629436,76542076.22648011,0.0,560753883.1682353,560753883.1682353,14993419.336049084,5.2525081292590565,29.992918160391042
3,1,554.938648310849,2174.975668753485,719.9466630688156,4931.563685576091,0.0,31434.74298232184,31434.74298232184,799.1396384770485,4.186117543265673,19.408372116111995,385628.48482398357,105994.95976261265,817004.2506325265,0.0,6246895.413447268,6246895.413447268,209059.3165317357,4.2483227464431454,22.304091771664183,71425494.46495569,19965200.93336744,144487308.94149825,0.0,943067722.5049928,943067722.5049928,48727244.56954802,3.993924047225095,18.729614686311546,2030.8467964717545,1099.9905748670744,3853.1248041031818,0.0,30399.739523599117,30399.739523599117,1299.9888612065163,5.537377565256588,34.9945688616586,198487.16459781706,59998.97180808567,482883.5492980595,0.0,3039947.904943011,3039947.904943011,79998.62907745605,4.404331008130014,20.995869749865964,32569410.725831605,7999794.362498165,77873701.9534104,0.0,607984371.5498581,607984371.5498581,16999563.020306632,4.617442514275996,25.73907553979659,1538.9478526770702,999.9914316973404,2030.0907750245572,0.0,13199.886898404893,13199.886898404893,1299.988861206618,3.4400603116124953,14.280563256376544,126114.34365485853,39999.31453872359,252121.52646084028,0.0,1319977.3797778876,1319977.3797778876,79998.62907742253,3.1597773898952126,9.799401232842882,20232813.241817966,4999871.476560862,40057413.72592155,0.0,261993265.37181425,261993265.37181425,14249633.708199823,3.4017066428847302,13.222367408082153
1,1,622.9828378527709,2530.4749317412534,676.4829006966979,6015.329849075595,0.0,43258.74961320931,43258.74961320931,927.6482364194268,4.846538337815798,27.344358316653636,449977.4768645198,110443.39719510624,1008202.7818789986,0.0,8547074.852299185,8547074.852299185,201950.9837098468,4.833080298416836,30.03436422896293,83486056.25471212,23087776.118563116,178535959.64004415,0.0,1290873909.639591,1290873909.639591,49967419.42497927,4.557528333762288,25.46416692558417,2062.7242410335775,1049.9661722961453,4721.644110265983,0.0,40998.679108705786,40998.679108705786,1449.9532855517575,6.758564636925908,51.27304317710031,203788.52140511406,59996.134038966644,570711.9811268345,0.0,4129733.893016138,4129733.893016138,79994.84538529698,5.541022972956024,33.856026489537854,33792354.17678537,6999323.467718186,92510784.9360601,0.0,822920459.1332107,822920459.1332107,16998356.993030008,5.745767819448453,40.15001269157255,1838.7162706293573,999.967783139165,2750.964327792413,0.0,15999.48453022628,15999.48453022628,1374.955701816385,3.2547742302000398,11.187157315083617,177757.77662060363,49996.77836581174,347961.36541534157,0.0,1809883.3768424334,1809883.3768424334,87494.3621401735,2.9622388810317206,8.243694512653981,29166194.973129053,6999323.467717504,56867102.793924235,0.0,340967043.2131543,340967043.2131543,16998356.993030366,3.071477070377902,10.294169684665377
2,1,565.8453213043122,2263.546555570456,649.6525649166279,5878.25058155315,0.0,35806.12066260207,35806.12066260207,890.0841420883118,4.283944940147166,18.430737647622497,410105.51296398445,109551.58340580593,987323.0329857299,0.0,6950639.9197562,6950639.9197562,158855.8621582569,4.2299775390975425,20.104896650496332,77076593.43992908,20927704.28273186,175759624.6537557,0.0,1053052711.1804272,1053052711.1804272,36475227.854194954,3.9156901667829804,16.19102778034028,1898.8498252535921,1099.943496335906,4229.98724966544,0.0,32998.30489007791,32998.30489007791,949.9512013810444,5.716153540026189,34.49930100324817,171410.96034923662,39995.89074815411,514790.1658998972,0.0,3389651.740906201,3389651.740906201,79991.78149630783,4.8477146731343455,23.67474697601335,30216771.661244694,6998921.349094775,86320605.4534856,0.0,668896911.7920674,668896911.7920674,13997842.698186843,4.830170379658587,26.024192879320662,1679.2951785672135,999.9486330326649,2850.6786600605506,0.0,20598.941840472424,20598.941840472424,1299.933222942465,4.736175411470132,24.09378407544147,144195.71138150597,49994.863435192536,356186.7243113118,0.0,2059788.3735299313,2059788.3735299313,59993.83612223442,3.9934678145714,15.488736823926969,24714500.940968066,6998921.349094232,59036165.41232096,0.0,411936513.6895569,411936513.6895569,11998150.884163577,4.047515598036263,17.892987356542914
1,1,549.0919983597412,2030.160400076434,682.2894981896535,4436.519441960895,0.0,27337.84197366375,27337.84197366375,961.0842713742497,4.064363533619166,17.657255215464644,347515.66699511633,104834.2488414771,724219.1135234755,0.0,5317192.580449142,5317192.580449142,171203.46456855471,4.182754506776774,20.948640900547655,64699701.567043036,20701659.423332956,128687250.62762967,0.0,805088733.7126671,805088733.7126671,35213313.97969323,3.8703840292144975,16.926800785147602,2003.4921563013636,1199.9900480824294,3750.616320276662,0.0,26399.781057813445,26399.781057813445,1399.988389429512,5.200981502317308,29.515706433855765,178585.273147406,59999.004812369625,425810.2217954606,0.0,2639956.211744264,2639956.211744264,99998.34135394926,4.5255674275554,21.319411381695748,26903176.79724918,7999800.96329919,66477885.84622335,0.0,512987236.7715651,512987236.7715651,17499564.60721702,4.963723147694886,28.543902655723002,1599.9867307765664,949.9921213985789,2283.3119639745914,0.0,14399.880576989153,14399.880576989153,1299.9892187559453,3.901510492880278,17.74040977423599,131805.04270026518,49999.170676974696,265494.1933161522,0.0,1659972.4664755599,1659972.4664755599,79998.67308315227,4.0630689682734955,18.037439203591024,19866172.392193068,5999850.722474446,41456248.1589371,0.0,309992287.32784635,309992287.32784635,12999676.565359935,4.428486195814774,23.65591921793143
3,1,575.9535995598881,1616.060454394492,499.99260268851003,4829.760251510485,0.0,48698.04747164973,48698.04747164973,777.9810767663123,7.346615534601053,63.425108364990955,294323.59674416593,81472.97113036,830329.6218726119,0.0,9644599.877735715,9644599.877735715,138131.6824160896,6.936905942525881,61.93143192452973,54378345.79335148,13424127.199140167,147386286.1207426,0.0,1451411784.3896854,1451411784.3896854,31039528.516629905,6.545275770370949,53.00569180870785,1665.6687873506191,999.9852053769761,4361.1353051728975,0.0,48599.28098132318,48599.28098132318,999.9852053770421,9.284787018568853,95.29525486842927,118091.74377203918,39998.81643891208,457319.5137147751,0.0,4889855.309657476,4889855.309657476,42498.74246636863,9.114690442607674,90.2572214560829,19888796.94742484,3999822.467150977,75206157.74762262,0.0,974956726.3679749,974956726.3679749,8999600.551089305,9.189450666768911,100.54452443350992,1618.2767114467183,999.9852053770211,2403.1605176433704,0.0,21299.68487453053,21299.68487453053,1299.9807669901274,5.104771760158767,33.60175242916253,107350.90910016563,39998.816438916736,232387.20045821765,0.0,2129936.975372322,2129936.975372322,59998.224658380605,4.881856915198678,30.206673536226617,18736192.61212909,4999778.083938518,42874115.83540707,0.0,425981092.75156003,425981092.75156003,10999511.784664702,5.198531310009087,35.61990763727481
